protocol_id,seed,transition,update_batch,variant,virtual_step_norm,previous_val_loss_before,previous_val_loss_after,previous_val_loss_delta,previous_val_dice_before,previous_val_dice_after,previous_val_dice_delta,current_val_loss_before,current_val_loss_after,current_val_loss_delta,current_val_dice_before,current_val_dice_after,current_val_dice_delta,old_model_gradient_nonnull,checkpoint_or_model_mutated,hidden_gt_usage
bprcseg_x1_exploratory,1,RIM_ONE_r3->Drishti_GS,22,X0,0.001,0.918781653046608,0.9141928069293499,-0.004588846117258072,0.6034763008356094,0.6046666540205479,0.0011903531849384308,0.7028070762753487,0.7056519240140915,0.0028448477387428284,0.7318836450576782,0.7311938032507896,-0.0006898418068885803,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,1,RIM_ONE_r3->Drishti_GS,22,X1,0.001,0.918781653046608,0.9181178994476795,-0.0006637535989284515,0.6034763008356094,0.6037571616470814,0.0002808608114719391,0.7028070762753487,0.7014353685081005,-0.0013717077672481537,0.7318836450576782,0.732242476195097,0.00035883113741874695,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,1,RIM_ONE_r3->Drishti_GS,23,X0,0.001,0.918781653046608,0.9195059761404991,0.0007243230938911438,0.6034763008356094,0.6030363626778126,-0.00043993815779685974,0.7028070762753487,0.7096785344183445,0.006871458142995834,0.7318836450576782,0.73014996945858,-0.0017336755990982056,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,1,RIM_ONE_r3->Drishti_GS,23,X1,0.001,0.918781653046608,0.9206452630460262,0.0018636099994182587,0.6034763008356094,0.6027736738324165,-0.0007026270031929016,0.7028070762753487,0.7089045383036137,0.006097462028264999,0.7318836450576782,0.7303464785218239,-0.0015371665358543396,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,1,RIM_ONE_r3->Drishti_GS,24,X0,0.001,0.918781653046608,0.9204507023096085,0.0016690492630004883,0.6034763008356094,0.6034150049090385,-6.129592657089233e-05,0.7028070762753487,0.6968719139695168,-0.005935162305831909,0.7318836450576782,0.7333700768649578,0.0014864318072795868,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,1,RIM_ONE_r3->Drishti_GS,24,X1,0.001,0.918781653046608,0.9206144101917744,0.001832757145166397,0.6034763008356094,0.6033528670668602,-0.00012343376874923706,0.7028070762753487,0.6970893144607544,-0.005717761814594269,0.7318836450576782,0.7333119958639145,0.001428350806236267,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,1,RIM_ONE_r3->Drishti_GS,25,X0,0.001,0.918781653046608,0.9201407805085182,0.0013591274619102478,0.6034763008356094,0.6032761223614216,-0.00020017847418785095,0.7028070762753487,0.701783187687397,-0.0010238885879516602,0.7318836450576782,0.7321504019200802,0.0002667568624019623,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,1,RIM_ONE_r3->Drishti_GS,25,X1,0.001,0.918781653046608,0.9213358871638775,0.002554234117269516,0.6034763008356094,0.6029731035232544,-0.0005031973123550415,0.7028070762753487,0.7010150700807571,-0.0017920061945915222,0.7318836450576782,0.7323390580713749,0.00045541301369667053,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,1,RIM_ONE_r3->Drishti_GS,26,X0,0.001,0.918781653046608,0.9221506826579571,0.003369029611349106,0.6034763008356094,0.6026049889624119,-0.0008713118731975555,0.7028070762753487,0.7020155563950539,-0.0007915198802947998,0.7318836450576782,0.7322381623089314,0.00035451725125312805,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,1,RIM_ONE_r3->Drishti_GS,26,X1,0.001,0.918781653046608,0.9221885725855827,0.003406919538974762,0.6034763008356094,0.6025595963001251,-0.000916704535484314,0.7028070762753487,0.7031159065663815,0.00030883029103279114,0.7318836450576782,0.7319279387593269,4.429370164871216e-05,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,1,RIM_ONE_r3->Drishti_GS,27,X0,0.001,0.918781653046608,0.9155249297618866,-0.0032567232847213745,0.6034763008356094,0.604238286614418,0.0007619857788085938,0.7028070762753487,0.7087187618017197,0.005911685526371002,0.7318836450576782,0.7304482236504555,-0.0014354214072227478,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,1,RIM_ONE_r3->Drishti_GS,27,X1,0.001,0.918781653046608,0.9181406982243061,-0.0006409548223018646,0.6034763008356094,0.6035004109144211,2.4110078811645508e-05,0.7028070762753487,0.7089245654642582,0.006117489188909531,0.7318836450576782,0.7304035499691963,-0.001480095088481903,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,1,RIM_ONE_r3->Drishti_GS,28,X0,0.001,0.918781653046608,0.9143511205911636,-0.004430532455444336,0.6034763008356094,0.6047714054584503,0.0012951046228408813,0.7028070762753487,0.7031202130019665,0.0003131367266178131,0.7318836450576782,0.73179030418396,-9.334087371826172e-05,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,1,RIM_ONE_r3->Drishti_GS,28,X1,0.001,0.918781653046608,0.9163364507257938,-0.0024452023208141327,0.6034763008356094,0.6043029874563217,0.0008266866207122803,0.7028070762753487,0.7018628567457199,-0.0009442195296287537,0.7318836450576782,0.7320945002138615,0.0002108551561832428,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,1,RIM_ONE_r3->Drishti_GS,29,X0,0.001,0.918781653046608,0.9168554954230785,-0.0019261576235294342,0.6034763008356094,0.6041653975844383,0.0006890967488288879,0.7028070762753487,0.7010438144207001,-0.00176326185464859,0.7318836450576782,0.7322299480438232,0.00034630298614501953,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,1,RIM_ONE_r3->Drishti_GS,29,X1,0.001,0.918781653046608,0.9181174412369728,-0.0006642118096351624,0.6034763008356094,0.6038636080920696,0.0003873072564601898,0.7028070762753487,0.7003202885389328,-0.002486787736415863,0.7318836450576782,0.7323845848441124,0.0005009397864341736,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,1,RIM_ONE_r3->Drishti_GS,30,X0,0.001,0.918781653046608,0.91586759313941,-0.0029140599071979523,0.6034763008356094,0.6041700132191181,0.0006937123835086823,0.7028070762753487,0.7084604352712631,0.005653358995914459,0.7318836450576782,0.730323176831007,-0.0015604682266712189,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,1,RIM_ONE_r3->Drishti_GS,30,X1,0.001,0.918781653046608,0.9167794287204742,-0.002002224326133728,0.6034763008356094,0.6039876230061054,0.0005113221704959869,0.7028070762753487,0.7073243856430054,0.004517309367656708,0.7318836450576782,0.7305938750505447,-0.0012897700071334839,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,1,RIM_ONE_r3->Drishti_GS,31,X0,0.001,0.918781653046608,0.9181127734482288,-0.0006688795983791351,0.6034763008356094,0.6037721484899521,0.00029584765434265137,0.7028070762753487,0.7004588358104229,-0.002348240464925766,0.7318836450576782,0.7324855029582977,0.0006018579006195068,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,1,RIM_ONE_r3->Drishti_GS,31,X1,0.001,0.918781653046608,0.9194028563797474,0.0006212033331394196,0.6034763008356094,0.6034133397042751,-6.296113133430481e-05,0.7028070762753487,0.7006623335182667,-0.0021447427570819855,0.7318836450576782,0.7324146702885628,0.000531025230884552,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,0,X0,0.001,0.5228780768811703,0.521588759496808,-0.0012893173843622208,0.7309217378497124,0.7315188832581043,0.0005971454083919525,0.4883819632232189,0.4889672677963972,0.0005853045731782913,0.7302324771881104,0.7297803610563278,-0.00045211613178253174,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,0,X1,0.001,0.5228780768811703,0.521995572373271,-0.0008825045078992844,0.7309217378497124,0.7311783470213413,0.000256609171628952,0.4883819632232189,0.48938167840242386,0.0009997151792049408,0.7302324771881104,0.7295712158083916,-0.0006612613797187805,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,1,X0,0.001,0.5228780768811703,0.5185468085110188,-0.00433126837015152,0.7309217378497124,0.7327959798276424,0.001874241977930069,0.4883819632232189,0.48631528951227665,-0.0020666737109422684,0.7302324771881104,0.7312592715024948,0.0010267943143844604,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,1,X1,0.001,0.5228780768811703,0.5184180326759815,-0.004460044205188751,0.7309217378497124,0.7328521907329559,0.0019304528832435608,0.4883819632232189,0.48627083003520966,-0.002111133188009262,0.7302324771881104,0.7312698289752007,0.0010373517870903015,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,2,X0,0.001,0.5228780768811703,0.5288100838661194,0.005932006984949112,0.7309217378497124,0.728241391479969,-0.002680346369743347,0.4883819632232189,0.49046463891863823,0.0020826756954193115,0.7302324771881104,0.7291258946061134,-0.0011065825819969177,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,2,X1,0.001,0.5228780768811703,0.5275722797960043,0.0046942029148340225,0.7309217378497124,0.7287606857717037,-0.0021610520780086517,0.4883819632232189,0.48968605510890484,0.0013040918856859207,0.7302324771881104,0.729420617222786,-0.0008118599653244019,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,3,X0,0.001,0.5228780768811703,0.5187630672007799,-0.004115009680390358,0.7309217378497124,0.7329930625855923,0.002071324735879898,0.4883819632232189,0.4861978553235531,-0.0021841078996658325,0.7302324771881104,0.7316158264875412,0.0013833492994308472,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,3,X1,0.001,0.5228780768811703,0.5182208232581615,-0.004657253623008728,0.7309217378497124,0.7332037389278412,0.0022820010781288147,0.4883819632232189,0.485997024923563,-0.0023849382996559143,0.7302324771881104,0.7316848374903202,0.0014523603022098541,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,4,X0,0.001,0.5228780768811703,0.5289178024977446,0.006039725616574287,0.7309217378497124,0.728204108774662,-0.002717629075050354,0.4883819632232189,0.4908874277025461,0.002505464479327202,0.7302324771881104,0.7290311679244041,-0.0012013092637062073,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,4,X1,0.001,0.5228780768811703,0.528783580288291,0.005905503407120705,0.7309217378497124,0.728225115686655,-0.0026966221630573273,0.4883819632232189,0.49099366180598736,0.0026116985827684402,0.7302324771881104,0.728973675519228,-0.00125880166888237,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,5,X0,0.001,0.5228780768811703,0.516024274751544,-0.006853802129626274,0.7309217378497124,0.734286904335022,0.003365166485309601,0.4883819632232189,0.4856599159538746,-0.00272204726934433,0.7302324771881104,0.731557559221983,0.0013250820338726044,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,5,X1,0.001,0.5228780768811703,0.515960743650794,-0.006917333230376244,0.7309217378497124,0.73432607203722,0.0034043341875076294,0.4883819632232189,0.48551669530570507,-0.0028652679175138474,0.7302324771881104,0.7316412441432476,0.0014087669551372528,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,6,X0,0.001,0.5228780768811703,0.5189190711826086,-0.003959005698561668,0.7309217378497124,0.7325178906321526,0.0015961527824401855,0.4883819632232189,0.4875814076513052,-0.0008005555719137192,0.7302324771881104,0.7304592914879322,0.00022681429982185364,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,6,X1,0.001,0.5228780768811703,0.5185126177966595,-0.004365459084510803,0.7309217378497124,0.7327118553221226,0.001790117472410202,0.4883819632232189,0.48738232254981995,-0.0009996406733989716,0.7302324771881104,0.730559304356575,0.00032682716846466064,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,7,X0,0.001,0.5228780768811703,0.5157195217907429,-0.007158555090427399,0.7309217378497124,0.734375711530447,0.0034539736807346344,0.4883819632232189,0.48521003872156143,-0.003171924501657486,0.7302324771881104,0.7319181114435196,0.0016856342554092407,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,7,X1,0.001,0.5228780768811703,0.5156444776803255,-0.007233599200844765,0.7309217378497124,0.7343785502016544,0.0034568123519420624,0.4883819632232189,0.48517090268433094,-0.0032110605388879776,0.7302324771881104,0.7319234386086464,0.0016909614205360413,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,8,X0,0.001,0.5228780768811703,0.5300247482955456,0.007146671414375305,0.7309217378497124,0.7277471795678139,-0.0031745582818984985,0.4883819632232189,0.49091918393969536,0.0025372207164764404,0.7302324771881104,0.7290737591683865,-0.0011587180197238922,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,8,X1,0.001,0.5228780768811703,0.530528087168932,0.007650010287761688,0.7309217378497124,0.7274928912520409,-0.003428846597671509,0.4883819632232189,0.49103476107120514,0.0026527978479862213,0.7302324771881104,0.7290167659521103,-0.001215711236000061,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,9,X0,0.001,0.5228780768811703,0.5187821704894304,-0.004095906391739845,0.7309217378497124,0.7327458932995796,0.0018241554498672485,0.4883819632232189,0.48679665476083755,-0.001585308462381363,0.7302324771881104,0.7310830317437649,0.0008505545556545258,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,9,X1,0.001,0.5228780768811703,0.5186641905456781,-0.004213886335492134,0.7309217378497124,0.7327716313302517,0.001849893480539322,0.4883819632232189,0.48666063509881496,-0.0017213281244039536,0.7302324771881104,0.7311132550239563,0.0008807778358459473,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,10,X0,0.001,0.5228780768811703,0.5224140882492065,-0.00046398863196372986,0.7309217378497124,0.7311923652887344,0.0002706274390220642,0.4883819632232189,0.4879690445959568,-0.0004129186272621155,0.7302324771881104,0.7304060198366642,0.00017354264855384827,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,10,X1,0.001,0.5228780768811703,0.5216251146048307,-0.001252962276339531,0.7309217378497124,0.731506485491991,0.0005847476422786713,0.4883819632232189,0.48765203170478344,-0.0007299315184354782,0.7302324771881104,0.7305573001503944,0.00032482296228408813,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,11,X0,0.001,0.5228780768811703,0.5191734582185745,-0.003704618662595749,0.7309217378497124,0.7327187396585941,0.0017970018088817596,0.4883819632232189,0.4864349029958248,-0.001947060227394104,0.7302324771881104,0.7312420271337032,0.0010095499455928802,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,11,X1,0.001,0.5228780768811703,0.5200181137770414,-0.0028599631041288376,0.7309217378497124,0.7322770617902279,0.0013553239405155182,0.4883819632232189,0.48678691126406193,-0.00159505195915699,0.7302324771881104,0.7310701683163643,0.0008376911282539368,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,12,X0,0.001,0.5228780768811703,0.5273649822920561,0.004486905410885811,0.7309217378497124,0.7290112636983395,-0.0019104741513729095,0.4883819632232189,0.49004426039755344,0.001662297174334526,0.7302324771881104,0.7295274622738361,-0.0007050149142742157,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,12,X1,0.001,0.5228780768811703,0.5275721605867147,0.004694083705544472,0.7309217378497124,0.7289041988551617,-0.002017538994550705,0.4883819632232189,0.490055650472641,0.0016736872494220734,0.7302324771881104,0.7295127920806408,-0.0007196851074695587,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,13,X0,0.001,0.5228780768811703,0.5200327057391405,-0.0028453711420297623,0.7309217378497124,0.7321446724236012,0.0012229345738887787,0.4883819632232189,0.487061008810997,-0.0013209544122219086,0.7302324771881104,0.7307744175195694,0.0005419403314590454,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,13,X1,0.001,0.5228780768811703,0.5199142191559076,-0.002963857725262642,0.7309217378497124,0.7321894429624081,0.001267705112695694,0.4883819632232189,0.4870444145053625,-0.0013375487178564072,0.7302324771881104,0.7307842746376991,0.0005517974495887756,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,14,X0,0.001,0.5228780768811703,0.529255036264658,0.006376959383487701,0.7309217378497124,0.7279677577316761,-0.00295398011803627,0.4883819632232189,0.49090635776519775,0.002524394541978836,0.7302324771881104,0.7288827560842037,-0.0013497211039066315,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,14,X1,0.001,0.5228780768811703,0.5296276621520519,0.006749585270881653,0.7309217378497124,0.7277308404445648,-0.0031908974051475525,0.4883819632232189,0.4911013953387737,0.0027194321155548096,0.7302324771881104,0.7287593819200993,-0.0014730952680110931,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,15,X0,0.001,0.5228780768811703,0.5174500606954098,-0.005428016185760498,0.7309217378497124,0.7332952655851841,0.0023735277354717255,0.4883819632232189,0.48645235411822796,-0.0019296091049909592,0.7302324771881104,0.7311955988407135,0.0009631216526031494,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,15,X1,0.001,0.5228780768811703,0.5177685637027025,-0.0051095131784677505,0.7309217378497124,0.7331277169287205,0.0022059790790081024,0.4883819632232189,0.48658129572868347,-0.0018006674945354462,0.7302324771881104,0.7311252318322659,0.0008927546441555023,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,16,X0,0.001,0.5228780768811703,0.5171593483537436,-0.00571872852742672,0.7309217378497124,0.733611673116684,0.002689935266971588,0.4883819632232189,0.48579132929444313,-0.0025906339287757874,0.7302324771881104,0.7316214218735695,0.001388944685459137,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,16,X1,0.001,0.5228780768811703,0.517825910821557,-0.005052166059613228,0.7309217378497124,0.7332592196762562,0.002337481826543808,0.4883819632232189,0.4859651178121567,-0.0024168454110622406,0.7302324771881104,0.7315505482256413,0.001318071037530899,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,17,X0,0.001,0.5228780768811703,0.5277870614081621,0.004908984526991844,0.7309217378497124,0.7285978719592094,-0.0023238658905029297,0.4883819632232189,0.4897841867059469,0.0014022234827280045,0.7302324771881104,0.7295304015278816,-0.0007020756602287292,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,17,X1,0.001,0.5228780768811703,0.5272364914417267,0.004358414560556412,0.7309217378497124,0.7288414500653744,-0.0020802877843379974,0.4883819632232189,0.4895632639527321,0.0011813007295131683,0.7302324771881104,0.7296350076794624,-0.0005974695086479187,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,18,X0,0.001,0.5228780768811703,0.5189862065017223,-0.003891870379447937,0.7309217378497124,0.7329323068261147,0.0020105689764022827,0.4883819632232189,0.48668755777180195,-0.0016944054514169693,0.7302324771881104,0.7310832031071186,0.000850725919008255,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,18,X1,0.001,0.5228780768811703,0.5181988161057234,-0.004679260775446892,0.7309217378497124,0.733136497437954,0.002214759588241577,0.4883819632232189,0.486415047198534,-0.001966916024684906,0.7302324771881104,0.7311587668955326,0.0009262897074222565,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,19,X0,0.001,0.5228780768811703,0.529169388115406,0.0062913112342357635,0.7309217378497124,0.7280654013156891,-0.002856336534023285,0.4883819632232189,0.49099233001470566,0.00261036679148674,0.7302324771881104,0.7289327345788479,-0.0012997426092624664,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,19,X1,0.001,0.5228780768811703,0.5275847353041172,0.00470665842294693,0.7309217378497124,0.7286980897188187,-0.0022236481308937073,0.4883819632232189,0.49081022292375565,0.002428259700536728,0.7302324771881104,0.7289748564362526,-0.0012576207518577576,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,20,X0,0.001,0.5228780768811703,0.527693348005414,0.004815271124243736,0.7309217378497124,0.7284841053187847,-0.002437632530927658,0.4883819632232189,0.4906349182128906,0.002252954989671707,0.7302324771881104,0.7289255633950233,-0.0013069137930870056,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,20,X1,0.001,0.5228780768811703,0.5271499361842871,0.004271859303116798,0.7309217378497124,0.7287218533456326,-0.0021998845040798187,0.4883819632232189,0.4905417915433645,0.002159828320145607,0.7302324771881104,0.7289647497236729,-0.0012677274644374847,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,21,X0,0.001,0.5228780768811703,0.5201164856553078,-0.002761591225862503,0.7309217378497124,0.7322251945734024,0.001303456723690033,0.4883819632232189,0.48671955429017544,-0.00166240893304348,0.7302324771881104,0.7311791516840458,0.0009466744959354401,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,21,X1,0.001,0.5228780768811703,0.5202063396573067,-0.0026717372238636017,0.7309217378497124,0.7321927323937416,0.0012709945440292358,0.4883819632232189,0.4866687022149563,-0.0017132610082626343,0.7302324771881104,0.7312133684754372,0.0009808912873268127,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,22,X0,0.001,0.5228780768811703,0.5244780462235212,0.0015999693423509598,0.7309217378497124,0.7301176972687244,-0.0008040405809879303,0.4883819632232189,0.48915704153478146,0.0007750783115625381,0.7302324771881104,0.7297919318079948,-0.00044054538011550903,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,22,X1,0.001,0.5228780768811703,0.5245628263801336,0.001684749498963356,0.7309217378497124,0.7301094233989716,-0.0008123144507408142,0.4883819632232189,0.48898107931017876,0.0005991160869598389,0.7302324771881104,0.7299018688499928,-0.0003306083381175995,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,23,X0,0.001,0.5228780768811703,0.5205549951642752,-0.0023230817168951035,0.7309217378497124,0.7319050393998623,0.0009833015501499176,0.4883819632232189,0.4871714301407337,-0.001210533082485199,0.7302324771881104,0.7309574894607067,0.0007250122725963593,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,23,X1,0.001,0.5228780768811703,0.5188443213701248,-0.004033755511045456,0.7309217378497124,0.7326349504292011,0.0017132125794887543,0.4883819632232189,0.48664342053234577,-0.001738542690873146,0.7302324771881104,0.7311380095779896,0.0009055323898792267,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,24,X0,0.001,0.5228780768811703,0.5208832286298275,-0.0019948482513427734,0.7309217378497124,0.7317072376608849,0.0007854998111724854,0.4883819632232189,0.48800208792090416,-0.0003798753023147583,0.7302324771881104,0.7304450497031212,0.00021257251501083374,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,24,X1,0.001,0.5228780768811703,0.5203080009669065,-0.0025700759142637253,0.7309217378497124,0.7319780886173248,0.0010563507676124573,0.4883819632232189,0.48775784485042095,-0.000624118372797966,0.7302324771881104,0.7305917255580425,0.0003592483699321747,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,25,X0,0.001,0.5228780768811703,0.5220478363335133,-0.0008302405476570129,0.7309217378497124,0.7311052903532982,0.00018355250358581543,0.4883819632232189,0.48937912844121456,0.0009971652179956436,0.7302324771881104,0.7296635247766972,-0.0005689524114131927,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,25,X1,0.001,0.5228780768811703,0.5211662352085114,-0.0017118416726589203,0.7309217378497124,0.7314849719405174,0.0005632340908050537,0.4883819632232189,0.48898494616150856,0.0006029829382896423,0.7302324771881104,0.7298332788050175,-0.00039919838309288025,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,26,X0,0.001,0.5228780768811703,0.5162617173045874,-0.006616359576582909,0.7309217378497124,0.7338995039463043,0.0029777660965919495,0.4883819632232189,0.4864365663379431,-0.0019453968852758408,0.7302324771881104,0.7312212660908699,0.000988788902759552,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,26,X1,0.001,0.5228780768811703,0.5166893173009157,-0.006188759580254555,0.7309217378497124,0.7336783185601234,0.0027565807104110718,0.4883819632232189,0.486546840518713,-0.0018351227045059204,0.7302324771881104,0.7311596982181072,0.000927221029996872,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,27,X0,0.001,0.5228780768811703,0.5270099155604839,0.00413183867931366,0.7309217378497124,0.7288618795573711,-0.0020598582923412323,0.4883819632232189,0.49057064205408096,0.0021886788308620453,0.7302324771881104,0.7291003093123436,-0.0011321678757667542,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,27,X1,0.001,0.5228780768811703,0.5269524659961462,0.004074389114975929,0.7309217378497124,0.7288410700857639,-0.0020806677639484406,0.4883819632232189,0.49033505469560623,0.0019530914723873138,0.7302324771881104,0.7291843108832836,-0.0010481663048267365,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,28,X0,0.001,0.5228780768811703,0.523033669218421,0.00015559233725070953,0.7309217378497124,0.7311296612024307,0.00020792335271835327,0.4883819632232189,0.48750572837889194,-0.000876234844326973,0.7302324771881104,0.7307179383933544,0.00048546120524406433,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,28,X1,0.001,0.5228780768811703,0.5262110289186239,0.0033329520374536514,0.7309217378497124,0.7295224517583847,-0.0013992860913276672,0.4883819632232189,0.488237377256155,-0.0001445859670639038,0.7302324771881104,0.7303106375038624,7.816031575202942e-05,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,29,X0,0.001,0.5228780768811703,0.5185954160988331,-0.004282660782337189,0.7309217378497124,0.7331539019942284,0.002232164144515991,0.4883819632232189,0.48635287396609783,-0.002029089257121086,0.7302324771881104,0.7312033325433731,0.0009708553552627563,0,False,none_visible_update_and_val_only
bprcseg_x1_exploratory,2,REFUGE->RIM_ONE_r3,29,X1,0.001,0.5228780768811703,0.5177364479750395,-0.005141628906130791,0.7309217378497124,0.7335289642214775,0.0026072263717651367,0.4883819632232189,0.4860065411776304,-0.0023754220455884933,0.7302324771881104,0.731368575245142,0.0011360980570316315,0,False,none_visible_update_and_val_only
